#Layer Chip Chan I J K
14 226 1 18 14 14
14 226 2 18 15 14
14 226 3 18 16 14
14 226 4 18 17 14
14 226 5 18 18 14
14 226 6 17 13 14
14 226 7 17 14 14
14 226 8 17 15 14
14 226 9 17 16 14
14 226 10 17 17 14
14 226 11 17 18 14
14 226 12 16 13 14
14 226 13 16 14 14
14 226 14 16 15 14
14 226 15 16 16 14
14 226 16 16 17 14
14 226 17 16 18 14
14 226 18 15 13 14
14 226 19 15 14 14
14 226 20 15 15 14
14 226 21 15 16 14
14 226 22 15 17 14
14 226 23 15 18 14
14 226 24 14 13 14
14 226 25 14 14 14
14 226 26 14 15 14
14 226 27 14 16 14
14 226 28 14 17 14
14 226 29 14 18 14
14 226 30 13 13 14
14 226 31 13 14 14
14 226 32 13 15 14
14 226 33 13 16 14
14 226 34 13 17 14
14 226 35 13 18 14
14 227 0 24 24 14
14 227 1 24 23 14
14 227 2 24 22 14
14 227 3 24 21 14
14 227 4 24 20 14
14 227 5 24 19 14
14 227 6 23 24 14
14 227 7 23 23 14
14 227 8 23 22 14
14 227 9 23 21 14
14 227 10 23 20 14
14 227 11 23 19 14
14 227 12 22 24 14
14 227 13 22 23 14
14 227 14 22 22 14
14 227 15 22 21 14
14 227 16 22 20 14
14 227 17 22 19 14
14 227 18 21 24 14
14 227 19 21 23 14
14 227 20 21 22 14
14 227 21 21 21 14
14 227 22 21 20 14
14 227 23 21 19 14
14 227 24 20 24 14
14 227 25 20 23 14
14 227 26 20 22 14
14 227 27 20 21 14
14 227 28 20 20 14
14 227 29 20 19 14
14 227 30 19 24 14
14 227 31 19 23 14
14 227 32 19 22 14
14 227 33 19 21 14
14 227 34 19 20 14
14 227 35 19 19 14
14 228 0 24 18 14
14 228 1 24 17 14
14 228 2 24 16 14
14 228 3 24 15 14
14 228 4 24 14 14
14 228 5 24 13 14
14 228 6 23 18 14
14 228 7 23 17 14
14 228 8 23 16 14
14 228 9 23 15 14
14 228 10 23 14 14
14 228 11 23 13 14
14 228 12 22 18 14
14 228 13 22 17 14
14 228 14 22 16 14
14 228 15 22 15 14
14 228 16 22 14 14
14 228 17 22 13 14
14 228 18 21 18 14
14 228 19 21 17 14
14 228 20 21 16 14
14 228 21 21 15 14
14 228 22 21 14 14
14 228 23 21 13 14
14 228 24 20 18 14
14 228 25 20 17 14
14 228 26 20 16 14
14 228 27 20 15 14
14 228 28 20 14 14
14 228 29 20 13 14
14 228 30 19 18 14
14 228 31 19 17 14
14 228 32 19 16 14
14 228 33 19 15 14
14 228 34 19 14 14
14 228 35 19 13 14
14 229 0 18 7 14
14 229 1 18 8 14
14 229 2 18 9 14
14 229 3 18 10 14
14 229 4 18 11 14
14 229 5 18 12 14
14 229 6 17 7 14
14 229 7 17 8 14
14 229 8 17 9 14
14 229 9 17 10 14
14 229 10 17 11 14
14 229 11 17 12 14
14 229 12 16 7 14
14 229 13 16 8 14
14 229 14 16 9 14
14 229 15 16 10 14
14 229 16 16 11 14
14 229 17 16 12 14
14 229 18 15 7 14
14 229 19 15 8 14
14 229 20 15 9 14
14 229 21 15 10 14
14 229 22 15 11 14
14 229 23 15 12 14
14 229 24 14 7 14
14 229 25 14 8 14
14 229 26 14 9 14
14 229 27 14 10 14
14 229 28 14 11 14
14 229 29 14 12 14
14 229 30 13 7 14
14 229 31 13 8 14
14 229 32 13 9 14
14 229 33 13 10 14
14 229 34 13 11 14
14 229 35 13 12 14
14 230 0 18 1 14
14 230 1 18 2 14
14 230 2 18 3 14
14 230 3 18 4 14
14 230 4 18 5 14
14 230 5 18 6 14
14 230 6 17 1 14
14 230 7 17 2 14
14 230 8 17 3 14
14 230 9 17 4 14
14 230 10 17 5 14
14 230 11 17 6 14
14 230 12 16 1 14
14 230 13 16 2 14
14 230 14 16 3 14
14 230 15 16 4 14
14 230 16 16 5 14
14 230 17 16 6 14
14 230 18 15 1 14
14 230 19 15 2 14
14 230 20 15 3 14
14 230 21 15 4 14
14 230 22 15 5 14
14 230 23 15 6 14
14 230 24 14 1 14
14 230 25 14 2 14
14 230 26 14 3 14
14 230 27 14 4 14
14 230 28 14 5 14
14 230 29 14 6 14
14 230 30 13 1 14
14 230 31 13 2 14
14 230 32 13 3 14
14 230 33 13 4 14
14 230 34 13 5 14
14 230 35 13 6 14
14 231 0 24 12 14
14 231 1 24 11 14
14 231 2 24 10 14
14 231 3 24 9 14
14 231 4 24 8 14
14 231 5 24 7 14
14 231 6 23 12 14
14 231 7 23 11 14
14 231 8 23 10 14
14 231 9 23 9 14
14 231 10 23 8 14
14 231 11 23 7 14
14 231 12 22 12 14
14 231 13 22 11 14
14 231 14 22 10 14
14 231 15 22 9 14
14 231 16 22 8 14
14 231 17 22 7 14
14 231 18 21 12 14
14 231 19 21 11 14
14 231 20 21 10 14
14 231 21 21 9 14
14 231 22 21 8 14
14 231 23 21 7 14
14 231 24 20 12 14
14 231 25 20 11 14
14 231 26 20 10 14
14 231 27 20 9 14
14 231 28 20 8 14
14 231 29 20 7 14
14 231 30 19 12 14
14 231 31 19 11 14
14 231 32 19 10 14
14 231 33 19 9 14
14 231 34 19 8 14
14 231 35 19 7 14
14 232 0 24 6 14
14 232 1 24 5 14
14 232 2 24 4 14
14 232 3 24 3 14
14 232 4 24 2 14
14 232 5 24 1 14
14 232 6 23 6 14
14 232 7 23 5 14
14 232 8 23 4 14
14 232 9 23 3 14
14 232 10 23 2 14
14 232 11 23 1 14
14 232 12 22 6 14
14 232 13 22 5 14
14 232 14 22 4 14
14 232 15 22 3 14
14 232 16 22 2 14
14 232 17 22 1 14
14 232 18 21 6 14
14 232 19 21 5 14
14 232 20 21 4 14
14 232 21 21 3 14
14 232 22 21 2 14
14 232 23 21 1 14
14 232 24 20 6 14
14 232 25 20 5 14
14 232 26 20 4 14
14 232 27 20 3 14
14 232 28 20 2 14
14 232 29 20 1 14
14 232 30 19 6 14
14 232 31 19 5 14
14 232 32 19 4 14
14 232 33 19 3 14
14 232 34 19 2 14
14 232 35 19 1 14
